stopId,stopCode,stopName,stopDesc,stopLat,stopLon,zoneId,wheelchairBoarding,routes,distance,type,locality,street,streetNumber,town,postalCode,province,stopLevel
56,1390PA,Penia Alta,,46.458443,11.799745,1390,0,"[{'routeId': 1, 'agencyId': 12, 'routeShortName': 'B101', 'routeLongName': 'Cavalese-Predazzo-Moena-Canazei-Penia', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Penia,Penia Alta,,Canazei,38032,TN,40
535,0001VL,Trento-Via Lorenzoni,,46.05838,11.122963,0001,0,"[{'routeId': 3, 'agencyId': 12, 'routeShortName': 'B102', 'routeLongName': 'Trento -  Cembra - Capriana - Cavalese', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 69, 'agencyId': 12, 'routeShortName': 'B402', 'routeLongName': 'Trento - Nogarè - Baselga di Pinè -Montesover', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 120, 'agencyId': 12, 'routeShortName': 'B103', 'routeLongName': 'Trento - Civezzano - Sover - Cavalese', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 186, 'agencyId': 12, 'routeShortName': 'B303', 'routeLongName': 'Trento-V.Vattaro-Centa-Carbonare-Lavarone-Luserna', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 520, 'agencyId': 12, 'routeShortName': 'B401', 'routeLongName': 'Trento-Pergine V.-Levico T.-Borgo V.', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Trento,Trento-Via Lorenzoni,,Trento,38122,TN,20
537,0001VF,Trento-Via S.Francesco,,46.066636,11.126202,0001,0,"[{'routeId': 3, 'agencyId': 12, 'routeShortName': 'B102', 'routeLongName': 'Trento -  Cembra - Capriana - Cavalese', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 69, 'agencyId': 12, 'routeShortName': 'B402', 'routeLongName': 'Trento - Nogarè - Baselga di Pinè -Montesover', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 120, 'agencyId': 12, 'routeShortName': 'B103', 'routeLongName': 'Trento - Civezzano - Sover - Cavalese', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 520, 'agencyId': 12, 'routeShortName': 'B401', 'routeLongName': 'Trento-Pergine V.-Levico T.-Borgo V.', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Trento,Trento-Via S.Francesco,,Trento,38122,TN,60
590,4025,Baselga di Pine'-Lago,,46.135502,11.249837,4025,0,"[{'routeId': 69, 'agencyId': 12, 'routeShortName': 'B402', 'routeLongName': 'Trento - Nogarè - Baselga di Pinè -Montesover', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 92, 'agencyId': 12, 'routeShortName': 'B431', 'routeLongName': 'Baselga di Pinè - S.Mauro', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 494, 'agencyId': 12, 'routeShortName': 'B403', 'routeLongName': 'Trento - Pergine - Baselga di Pinè - Montesover', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Baselga di Piné,Viale della Serraia,15,Baselga di Piné,38042,TN,80
958,4030,S.Mauro,,46.125272,11.223917,4030,0,"[{'routeId': 92, 'agencyId': 12, 'routeShortName': 'B431', 'routeLongName': 'Baselga di Pinè - S.Mauro', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,San Mauro,S.Mauro,,Baselga di Piné,38042,TN,80
959,1121,Valcava,,46.206286,11.31197,1121,0,"[{'routeId': 94, 'agencyId': 12, 'routeShortName': 'B413', 'routeLongName': 'Brusago-Valcava', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Valcava,,Segonzano,38047,TN,80
1656,2223,Dos Doa,,46.054273,10.897553,2211,0,"[{'routeId': 161, 'agencyId': 12, 'routeShortName': 'B208', 'routeLongName': 'Ponte Arche-S.Lorenzo in B.-Molveno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Dos Doa,,Stenico,38070,TN,60
1679,2223RR,Dos Doa,,46.054075,10.89727,2211,0,"[{'routeId': 161, 'agencyId': 12, 'routeShortName': 'B208', 'routeLongName': 'Ponte Arche-S.Lorenzo in B.-Molveno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Dos Doa,,Stenico,38070,TN,60
2218,4050IM,Bedollo-Inc.Osvaldo/Martinati,,46.165825,11.298951,4050,0,"[{'routeId': 96, 'agencyId': 12, 'routeShortName': 'B428', 'routeLongName': 'Bedollo-Svaldi', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Bedollo,Bedollo-Inc.Osvaldo/Martinati,,Bedollo,38043,TN,20
2220,4050OP,Bedollo-Inc.Via S.Osvaldo/Pec,,46.168357,11.302237,4050,0,"[{'routeId': 96, 'agencyId': 12, 'routeShortName': 'B428', 'routeLongName': 'Bedollo-Svaldi', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Bedollo,Bedollo-Inc.Via S.Osvaldo/Pec,,Bedollo,38043,TN,20
2315,2290IS,Tione-Istituto,,46.034811,10.728764,2290,0,"[{'routeId': 71, 'agencyId': 12, 'routeShortName': 'B201', 'routeLongName': 'Trento-Vezzano-Sarche-Tione', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 73, 'agencyId': 12, 'routeShortName': 'B216', 'routeLongName': 'Tione-Bolbeno-Ragoli-Montagne', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 157, 'agencyId': 12, 'routeShortName': 'B215', 'routeLongName': 'Tione-Pieve di Bono-Storo-Baitoni-Ponte Caffaro', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 636, 'agencyId': 12, 'routeShortName': 'B231', 'routeLongName': 'Tione-Pinzolo-Madonna di C.-C.C.Magno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Tione di Trento,Tione-Istituto,,Tione di Trento,38079,TN,20
2321,3534,Vignole,,45.908948,10.901506,3520,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Bolognano-vignole,Vignole,,Arco,38062,TN,60
2384,1139,Caloneghi,,46.198208,11.318204,1121,0,"[{'routeId': 94, 'agencyId': 12, 'routeShortName': 'B413', 'routeLongName': 'Brusago-Valcava', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Caloneghi,,Segonzano,38047,TN,20
2574,0938TM,Lamar,,46.12596,11.107593,0937,0,"[{'routeId': 352, 'agencyId': 12, 'routeShortName': 'R35', 'routeLongName': "" FERROVIA TRENTO - MALE' - MARILLEVA 900 - MEZZANA"", 'routeType': 2, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Località Produttiva I,"Lamar ""Ftm""",,Trento,38121,TN,60
2677,6152,Cunevo,,46.285934,11.037961,6152,0,"[{'routeId': 345, 'agencyId': 12, 'routeShortName': 'B611', 'routeLongName': 'Trento-Mezzocorona-Fai d/Paganella-Andalo-Molveno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 366, 'agencyId': 12, 'routeShortName': 'B620', 'routeLongName': 'Mezzolombardo-Campodenno-Denno-Cles', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Cunevo,Cunevo,,Cunevo,38010,TN,60
2759,6687,Dovena,,46.454276,11.130506,6686,0,"[{'routeId': 364, 'agencyId': 12, 'routeShortName': 'B632', 'routeLongName': 'Cles - Revò - Castelfondo - Fondo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Dovena,Dovena,,Castelfondo,38020,TN,60
2783,6630VI,Villini,,46.417202,11.190257,6630,0,"[{'routeId': 375, 'agencyId': 12, 'routeShortName': 'B630', 'routeLongName': 'Cles -Dermulo -Dambel -Don -Fondo -P.Mendola', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Villini dell'Alpe,Villini,,Ruffré-Mendola,38010,TN,40
2787,3409,Passo S.Valentino,,45.78311,10.912169,3409,0,"[{'routeId': 231, 'agencyId': 12, 'routeShortName': 'B305', 'routeLongName': 'Rovereto-Mori-Brentonico-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,San Valentino,Passo S.Valentino,,Brentonico,38060,TN,60
3037,1220IT,Predazzo-I.T.C.,,46.31091,11.59902,1220,0,"[{'routeId': 1, 'agencyId': 12, 'routeShortName': 'B101', 'routeLongName': 'Cavalese-Predazzo-Moena-Canazei-Penia', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Predazzo,Predazzo-I.T.C.,,Predazzo,38037,TN,80
6068,5108RR,S.Silvestro,,46.131439,11.769023,5111,0,"[{'routeId': 102, 'agencyId': 12, 'routeShortName': 'B501', 'routeLongName': 'S.Martino di Castrozza-Fiera di Primiero-Feltre', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 123, 'agencyId': 12, 'routeShortName': 'B514', 'routeLongName': '(Borgo) Arten-Fiera di P.-S.Martino di Castrozza', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 227, 'agencyId': 12, 'routeShortName': 'B507', 'routeLongName': 'Caoria-Canal S.Bovo-Feltre', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 311, 'agencyId': 12, 'routeShortName': 'B511', 'routeLongName': 'Siror - Fiera di Primiero - Imer - Masi Imer', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 520, 'agencyId': 12, 'routeShortName': 'B401', 'routeLongName': 'Trento-Pergine V.-Levico T.-Borgo V.', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,S.Silvestro,,Imer,38050,TN,40
3134,2144SE,Molina di Ledro-Sc.Elementare,,45.87084,10.774516,2144,0,"[{'routeId': 171, 'agencyId': 12, 'routeShortName': 'B214', 'routeLongName': 'Riva-Pregasina-Bezzecca-Storo-Pieve di Bono', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Molina di Ledro,Molina di Ledro-Sc.Elementare,,Ledro,38067,TN,80
3291,3080IT,S.Ilario I.T.I.,,45.910555,11.041964,3100,0,"[{'routeId': 203, 'agencyId': 12, 'routeShortName': 'B314', 'routeLongName': 'Rovereto-Riva-Obra di Vallarsa-Ometto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 215, 'agencyId': 12, 'routeShortName': 'B312', 'routeLongName': 'Rovereto-Pozzacchio-Parrocchia V.-Pian d. Fugazze', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 220, 'agencyId': 12, 'routeShortName': 'B310', 'routeLongName': 'Rovereto-Mori-S.Felice-Ronzo Chienis', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,S.Ilario I.T.I.,,Rovereto,38068,TN,80
3319,6581ND,Tret Nord,,46.480185,11.14211,6581,0,"[{'routeId': 371, 'agencyId': 12, 'routeShortName': 'B631', 'routeLongName': 'Fondo - Tret', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Tret,Tret Nord,,Fondo,38013,TN,60
3497,3410,Polsa,,45.781205,10.940804,3410,0,"[{'routeId': 231, 'agencyId': 12, 'routeShortName': 'B305', 'routeLongName': 'Rovereto-Mori-Brentonico-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Polsa,Polsa,,Brentonico,38060,TN,80
3576,4025SC,Baselga di Pinè-Sc.Medie,,46.128335,11.244239,4025,0,"[{'routeId': 494, 'agencyId': 12, 'routeShortName': 'B403', 'routeLongName': 'Trento - Pergine - Baselga di Pinè - Montesover', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Baselga di Piné,Baselga di Pinè-Sc.Medie,,Baselga di Piné,38042,TN,80
3597,4100BI,Pergine V. Bivio Via Industria,,46.069437,11.237763,4100,0,"[{'routeId': 549, 'agencyId': 12, 'routeShortName': 'B461', 'routeLongName': 'Linea 1 Pergine Valsugana - Madrano - Nogarè', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Pergine Valsugana,Pergine V. Bivio Via Industria,,Pergine Valsugana,38057,TN,20
3776,5141SE,Tonadico-Scuole Elementari,,46.179527,11.83566,5140,0,"[{'routeId': 102, 'agencyId': 12, 'routeShortName': 'B501', 'routeLongName': 'S.Martino di Castrozza-Fiera di Primiero-Feltre', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 311, 'agencyId': 12, 'routeShortName': 'B511', 'routeLongName': 'Siror - Fiera di Primiero - Imer - Masi Imer', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Tonadico,Tonadico-Scuole Elementari,,Tonadico,38054,TN,80
3950,5109PG,Lausen P.Le Impresa Grisotto,,46.150588,11.735762,5117,0,"[{'routeId': 116, 'agencyId': 12, 'routeShortName': 'B506', 'routeLongName': 'Fiera di Primiero-Imer-Canal S.Bovo-Caoria', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Lausen,Lausen P.Le Impresa Grisotto,,Canal San Bovo,38050,TN,20
4091,3100MM,Rovereto-Santuario M.Del Monte,,45.879717,11.041039,3100,0,"[{'routeId': 203, 'agencyId': 12, 'routeShortName': 'B314', 'routeLongName': 'Rovereto-Riva-Obra di Vallarsa-Ometto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Rovereto,Rovereto-Santuario M.Del Monte,,Rovereto,38068,TN,20
6079,1190SC,Tesero-Bivio Via Scandolagia,,46.30116,11.505671,1190,0,"[{'routeId': 136, 'agencyId': 12, 'routeShortName': 'B113', 'routeLongName': 'Cavalese - Daiano - Carano - Tesero - Cavalese', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Tesero-Bivio Via Scandolagia,,Tesero,38038,TN,20
4147,3042FP,Mezzomonte Finito Paese Km 6.3,,45.918456,11.138418,3042,0,"[{'routeId': 196, 'agencyId': 12, 'routeShortName': 'B306', 'routeLongName': 'Rovereto-Calliano-Folgaria-Lavarone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Mezzomonte di Sopra,Mezzomonte Finito Paese Km 6.3,,Folgaria,38064,TN,20
4239,0949IS,Loc. Ischia Civ. 4,,46.173243,11.105461,0948,0,"[{'routeId': 703, 'agencyId': 12, 'routeShortName': 'B621', 'routeLongName': 'Trento-Lavis-Zambana-Nave S.Rocco-Mezzolombardo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Loc. Ischia Civ. 4,,Terre d'Adige,38010,TN,20
4289,6120VA,"M.Bardo""Colonna Vasellame""",,46.20036,11.100587,6120,0,"[{'routeId': 703, 'agencyId': 12, 'routeShortName': 'B621', 'routeLongName': 'Trento-Lavis-Zambana-Nave S.Rocco-Mezzolombardo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Mezzolombardo,"M.Bardo""Colonna Vasellame""",,Mezzolombardo,38017,TN,80
4415,3414DE,Cazzano Via Degasperi/Peluso,,45.819169,10.967006,3407,0,"[{'routeId': 231, 'agencyId': 12, 'routeShortName': 'B305', 'routeLongName': 'Rovereto-Mori-Brentonico-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Cazzano,Cazzano Via Degasperi/Peluso,,Brentonico,38060,TN,20
4483,6416,Tonale-Colonia Vigili,,46.252686,10.538942,6416,0,"[{'routeId': 332, 'agencyId': 12, 'routeShortName': 'B646', 'routeLongName': 'Malè -Mezzana -Fucine -Vermiglio -Passo Tonale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Tonale-Colonia Vigili,,Ponte di legno,25056,BS,80
3995,3103RO,Pomarolo-Via Rovereto,,45.923522,11.041614,3103,0,"[{'routeId': 194, 'agencyId': 12, 'routeShortName': 'B311', 'routeLongName': 'Rovereto-Villa-Nomi-Aldeno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Pomarolo-Via Rovereto,,Pomarolo,38060,TN,20
4679,4100AM,Pergine Vals.-Sc.Garbari,,46.066251,11.229915,4100,0,"[{'routeId': 549, 'agencyId': 12, 'routeShortName': 'B461', 'routeLongName': 'Linea 1 Pergine Valsugana - Madrano - Nogarè', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 562, 'agencyId': 12, 'routeShortName': 'B465', 'routeLongName': 'Linea 5 Pergine V-Sus�\xa0-S.Vito-Canale-S.Caterina', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Pergine Valsugana,Pergine Vals.-Sc.Garbari,,Pergine Valsugana,38057,TN,20
4716,5143SS,Passo Cereda Ss 347 Km7.2,,46.191933,11.896861,5143,0,"[{'routeId': 112, 'agencyId': 12, 'routeShortName': 'B503', 'routeLongName': 'Fiera di Primiero-Passo Cereda-Mis-Sagron', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Passo Cereda Ss 347 Km7.2,,Transacqua,38054,TN,20
4856,6128RA,"Castelletto ""Ponte Rinassico""",,46.247843,11.062196,6123,0,"[{'routeId': 366, 'agencyId': 12, 'routeShortName': 'B620', 'routeLongName': 'Mezzolombardo-Campodenno-Denno-Cles', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,"Castelletto ""Ponte Rinassico""",,Ton,38010,TN,20
4859,4129SO,Canale-Via Delle Stonfe,,46.048812,11.233387,4100,0,"[{'routeId': 562, 'agencyId': 12, 'routeShortName': 'B465', 'routeLongName': 'Linea 5 Pergine V-Sus�\xa0-S.Vito-Canale-S.Caterina', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Canale-Via Delle Stonfe,,Pergine Valsugana,38057,TN,60
4880,6120BF,Mezzolombardo-Bivio Fai,,46.223117,11.081667,6120,0,"[{'routeId': 345, 'agencyId': 12, 'routeShortName': 'B611', 'routeLongName': 'Trento-Mezzocorona-Fai d/Paganella-Andalo-Molveno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 366, 'agencyId': 12, 'routeShortName': 'B620', 'routeLongName': 'Mezzolombardo-Campodenno-Denno-Cles', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Mezzolombardo-Bivio Fai,,Mezzolombardo,38017,TN,60
4881,3100GB,Rovereto Via S.Giovanni Bosco,,45.891524,11.041678,3100,0,"[{'routeId': 196, 'agencyId': 12, 'routeShortName': 'B306', 'routeLongName': 'Rovereto-Calliano-Folgaria-Lavarone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Rovereto,Rovereto Via S.Giovanni Bosco,,Rovereto,38068,TN,80
4896,6687RM,Dovena-Via Roma Civ. 4,,46.456546,11.127469,6686,0,"[{'routeId': 364, 'agencyId': 12, 'routeShortName': 'B632', 'routeLongName': 'Cles - Revò - Castelfondo - Fondo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Dovena,Dovena-Via Roma Civ. 4,,Castelfondo,38020,TN,20
5252,6560RE,Cavareno Via Roen 59,,46.400523,11.139886,6560,0,"[{'routeId': 375, 'agencyId': 12, 'routeShortName': 'B630', 'routeLongName': 'Cles -Dermulo -Dambel -Don -Fondo -P.Mendola', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Cavareno Via Roen 59,,Cavareno,38011,TN,20
5103,4300PS,Levico T. Polo Scolastico,,46.013611,11.3063,4300,0,"[{'routeId': 90, 'agencyId': 12, 'routeShortName': 'B415', 'routeLongName': 'Levico Terme - Barco - S.Giuliana - Lochere', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Levico Terme,Levico T. Polo Scolastico,,Levico Terme,38056,TN,20
5131,2400CO,Spiazzo Rend. Colarin Civ. 147,,46.10917,10.746099,2400,0,"[{'routeId': 636, 'agencyId': 12, 'routeShortName': 'B231', 'routeLongName': 'Tione-Pinzolo-Madonna di C.-C.C.Magno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Spiazzo Rend. Colarin Civ. 147,,Spiazzo,38088,TN,20
5382,6530PI,Malgolo Piazza De Betta,,46.378987,11.091228,6530,0,"[{'routeId': 375, 'agencyId': 12, 'routeShortName': 'B630', 'routeLongName': 'Cles -Dermulo -Dambel -Don -Fondo -P.Mendola', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Malgolo,Malgolo Piazza De Betta,,Romeno,38010,TN,20
5533,6137MU,Andalo Municipio,,46.16508,11.003309,6137,0,"[{'routeId': 345, 'agencyId': 12, 'routeShortName': 'B611', 'routeLongName': 'Trento-Mezzocorona-Fai d/Paganella-Andalo-Molveno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Andalo,Andalo Municipio,,Andalo,38010,TN,20
5726,6110LE,Mezzocorona-P.Le Leonardelli,,46.217182,11.124917,6110,0,"[{'routeId': 340, 'agencyId': 12, 'routeShortName': 'B107', 'routeLongName': 'Mezzolombardo - Roverè della Luna', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Mezzocorona,Mezzocorona-P.Le Leonardelli,,Mezzocorona,38016,TN,20
5746,1100CC,Civezzano-Strada Alla Fersina,,46.088597,11.18439,1100,0,"[{'routeId': 120, 'agencyId': 12, 'routeShortName': 'B103', 'routeLongName': 'Trento - Civezzano - Sover - Cavalese', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Civezzano,Civezzano-Strada Alla Fersina,,Civezzano,38045,TN,20
5848,3219SC,Costa di Terragnolo Parcheggio,,45.88107,11.149818,3209,0,"[{'routeId': 198, 'agencyId': 12, 'routeShortName': 'B315', 'routeLongName': 'Rovereto-Terragnolo-Serrada-Folgaria', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Costa,Costa di Terragnolo Parcheggio,,Terragnolo,38060,TN,20
5907,6125BN,Vigo di Ton Sp. 203/Sp.124,,46.265464,11.077677,6125,0,"[{'routeId': 395, 'agencyId': 12, 'routeShortName': 'B615', 'routeLongName': 'Mezzolombardo - Vigo di Ton -  Toss', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Vigo di Ton Sp. 203/Sp.124,,Ton,38010,TN,20
5914,3290LR,Lizzanella-Via Del Garda Lidl,,45.872831,11.02843,3100,0,"[{'routeId': 231, 'agencyId': 12, 'routeShortName': 'B305', 'routeLongName': 'Rovereto-Mori-Brentonico-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Rovereto,Lizzanella-Via Del Garda Lidl,,Rovereto,38068,TN,20
2297,34091c,Sano,,45.846341,10.951531,14051,0,"[{'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Sano,Sano,,Mori,38065,TN,60
